player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0035140,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,62.0,1,0.0,0.0,2.0,5.664417406602297,0,12,14,90.0,0,0.0,0.0,-14.0,99.0,6.0,4.308099643734749,0,18.142857142857142,0.4194212523719165,-0.09245264346108989,0.5644150281351118,0.0,21.200000000000003,33.2,7,0.05384615384615385,-0.008871989860583017,0.09658536585365854,0.07367163888076436,0.05087620124364047,0.0,0.05714285714285714,0.05128205128205128,0.025438100621820236,0.04070096099491238,0.34615384615384615,0.04973335730121637
00-0035156,2024,REG,1,1,17.0,0,0.0,0.0,0.0,0,0,15.0,2.0,1.0,3.637429093476385,0,1.1333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.007064201121961355
00-0035190,2024,REG,1,1,34.0,0,0.0,0.0,0.0,0,0,4.0,30.0,1.0,4.333918029908091,0,8.5,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01514139389890893
00-0035208,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,8.0,0,0.0,0.0,1.0,0.5875269165844657,0,45,64,506.0,3,0.0,0.0,406.0,284.0,26.0,25.082292633426693,0,34.52643044255652,2.127366495488243,1.8169963418736859,4.462947182543945,0.0,69.4,114.4,15,0.13793103448275862,0.12228915662650602,0.16834617664493184,0.30472787702534276,0.1509546539379475,0.11538461538461539,0.15853658536585366,0.15263157894736842,0.13316963466128146,0.14384064622728107,1.0905172413793103,0.08156397496043007
00-0035216,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6.0,0,0.0,0.0,1.0,2.0388829922303557,0,33,67,375.0,3,0.0,0.0,731.0,91.0,21.0,-17.98220351655812,0,4.3853216474008025,2.087095520703942,3.6735934999520485,5.7021587310223465,0.0,56.1,89.10000000000001,11,0.195906432748538,0.2877952755905512,0.09027777777777778,0.524095869595248,0.17523364485981308,0.2,0.21,0.20869565217391303,0.18761682242990654,0.18018691588785046,1.0964912280701755,0.10631189595513663
00-0035228,2024,REG,372,541,3851.0,21,11.0,30.0,220.0,4,1,3693.0,1970.0,191.0,65.65436788089345,0,19.21598515638457,2.1361088666769192,78,572.0,5,4.0,3.0,27.0,17.827246009088967,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,297.24,297.24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20508362311641
00-0035229,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,41,62,455.0,0,0.0,0.0,520.0,145.0,30.0,9.4577888110629,0,9.198034340549706,1.813190904277233,1.8363087091958867,4.00520245285297,0.0,45.5,86.5,10,0.17318435754189945,0.1803676725633021,0.12329931972789115,0.40407067436349087,0.1657559198542805,0.0,0.21739130434782608,0.18867924528301888,0.08287795992714025,0.13260473588342442,1.270949720670391,0.09145696764643688
00-0035243,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,55,205.0,2,0.0,0.0,12.0,-8.65984749678165,0,24,30,148.0,1,1.0,0.0,41.0,150.0,5.0,-17.532580904193686,0,0.3513431013431014,0.9716064110587437,-0.10038840000840482,1.3871377365822322,0.0,53.3,77.30000000000001,11,0.08571428571428572,0.01579961464354528,0.15641293013555788,0.14121112028626479,0.07118807118807119,0.07142857142857142,0.04807692307692308,0.05084745762711865,0.0713083213083213,0.07123617123617124,0.4228571428571429,0.09489785896680417
00-0035249,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,28,258.0,3,0.0,0.0,218.0,129.0,14.0,16.962974843394477,0,15.186008436008436,0.9190733381122397,0.8600271276722643,1.9806289965389445,0.0,43.8,65.8,11,0.08211143695014662,0.07579972183588317,0.12297426120114395,0.18380693289392647,0.09481808158765159,0.12,0.10526315789473684,0.10759493670886076,0.1074090407938258,0.09985446527012129,0.7565982404692082,0.06625450591054635
00-0035250,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,113,437.0,4,2.0,2.0,24.0,-11.144816790469909,0,21,24,119.0,0,0.0,0.0,-68.0,178.0,4.0,-11.24154247296974,0,8.674603174603174,0.7328328051625266,-0.37355610992819094,0.8377599307940561,0.0,75.60000000000001,96.60000000000001,15,0.046511627906976744,-0.019063638912251192,0.11938296445338699,0.05451653073066416,0.038901601830663615,0.0,0.0273972602739726,0.025157232704402517,0.019450800915331808,0.031121281464530894,0.23062015503875968,0.09026687598116169
00-0035261,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,260,1079.0,5,2.0,2.0,53.0,-27.234153380667273,1,41,57,238.0,0,0.0,0.0,8.0,221.0,9.0,-14.434610426076688,0,6.7513413873708,1.9467315231038826,-0.11747079292537446,2.8378677296080617,0.0,159.70000000000002,200.70000000000002,16,0.11422845691382766,0.0020045101478326235,0.14369310793237972,0.17294629348900759,0.06942823803967328,0.0,0.058823529411764705,0.05172413793103448,0.03471411901983664,0.05554259043173863,0.47695390781563124,0.16858179618990024
00-0035264,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,5.0,0,0.0,0.0,1.0,-2.0607852714601904,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024485798237022524
00-0035280,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-2.46694559865864,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
00-0035289,2024,REG,203,306,2013.0,9,10.0,29.0,164.0,4,3,1847.0,1099.0,106.0,-47.06377278283449,1,11.152047865084327,0.5439865140461396,19,58.0,0,2.0,1.0,5.0,-7.564716533728642,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,96.32000000000001,96.32000000000001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12456998008328807
00-0035298,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,9,69.0,0,0.0,0.0,106.0,33.0,2.0,4.492800009553321,0,4.288888888888889,0.3528759173920464,0.4946759293701745,0.8755870266471918,0.0,6.9,11.9,4,0.08333333333333333,0.13333333333333333,0.08847184986595175,0.2316666666666667,0.08529048207663782,0.0,0.0625,0.05405405405405406,0.04264524103831891,0.06823238566131026,0.6388888888888888,0.04061987984707809
00-0035311,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,-1.0,0,0.0,0.0,0.0,-2.2370216741692275,0,1,1,11.0,0,0.0,0.0,-2.0,13.0,0.0,0.9249962255125865,0,-5.5,0.03571428571428571,-0.004975124378109453,0.050088841506751955,0.0,1.0,1.9999999999999998,2,0.017857142857142856,-0.003236245954692557,0.104,0.02419671752196024,0.0267639902676399,0.0,0.0,0.0,0.01338199513381995,0.02141119221411192,0.19642857142857142,0.014832393948383267
00-0035341,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,10,15.0,0,0.0,0.0,62.0,4.0,1.0,-6.57105825309387,0,1.4782608695652173,0.30024091028147826,0.31313728105191296,0.6695574621585564,0.0,1.5,4.5,4,0.07092198581560284,0.0696629213483146,0.009153318077803204,0.16211331580205596,0.016538037486218304,0.0,0.0196078431372549,0.01694915254237288,0.008269018743109152,0.013230429988974644,0.10638297872340426,0.013267291703520255
00-0035406,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,45,293.0,1,2.0,1.0,293.0,192.0,12.0,-8.642496813287035,0,16.086675942489897,1.3974832095593812,1.286064590989319,2.9964700280315952,0.0,33.3,64.3,14,0.09698275862068965,0.0865072335400059,0.11970074812967581,0.2146799247630392,0.0966358839050132,0.041666666666666664,0.08759124087591241,0.08074534161490683,0.06915127528583993,0.08564204045734389,0.6314655172413793,0.05584602824436762
00-0035500,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,31.0,0,1.0,0.0,1.0,2.2451673931791447,0,37,50,342.0,3,1.0,1.0,207.0,294.0,16.0,7.380935106859431,0,22.931154935463137,1.6472427338890232,0.8356630409577743,3.0558282295039767,0.0,53.3,90.3,17,0.09208103130755065,0.05599134433324317,0.14893617021276595,0.1829146224279205,0.08862399585384814,0.14285714285714285,0.08376963350785341,0.08962264150943396,0.1157405693554955,0.09947062525450709,0.6298342541436464,0.062303361483689354
00-0035535,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,17.0,0,0.0,0.0,1.0,1.8157835443271324,0,39,71,573.0,2,0.0,0.0,928.0,124.0,30.0,15.463928752080252,0,10.318910476694938,2.161820685048478,4.077882390175853,6.097248700695814,0.0,71.0,110.0,16,0.12815884476534295,0.24766479850547105,0.07285546415981199,0.3903701059523913,0.172020414290003,0.13333333333333333,0.189873417721519,0.18497109826589594,0.15267687381166817,0.1642829980986691,1.0342960288808665,0.09434447741736281
00-0035537,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,41,213.0,1,0.0,0.0,13.0,0.6679014434921555,0,18,25,284.0,3,0.0,0.0,204.0,170.0,14.0,23.401920958675447,0,77.20078898774551,0.860596286911615,0.8829654931226564,1.908970275553282,0.0,73.7,91.7,17,0.04807692307692308,0.04786485218207415,0.0777676120768527,0.11040726636104395,0.07211782630777044,0.1,0.07734806629834254,0.08056872037914692,0.08605891315388522,0.07769426104621636,0.5461538461538461,0.05816239804137966
00-0035544,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,11.0,0.0,0.0,-2.2307364916196093,0,0.0,0.018867924528301886,0.02894736842105263,0.04856504468718967,0.0,0.0,0.0,1,0.017857142857142856,0.02894736842105263,0.0,0.04994360902255639,0.0,,0.0,0.0,,,0.0,0.0
00-0035547,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,5.0,0,0.0,0.0,4.0,2.0,1.0,-5.6672188707161695,0,1.6666666666666667,0.09798319327731092,0.020468900209338472,0.1613030200625033,0.0,0.5,1.5,3,0.028846153846153848,0.00631911532385466,0.004366812227074236,0.0483245230283145,0.006693440428380187,0.0,0.023255813953488372,0.022222222222222223,0.0033467202141900937,0.005354752342704151,0.04807692307692308,0.005553909952606634
00-0035567,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,31,139.0,0,1.0,0.0,6.0,-4.86852235585684,0,3,5,40.0,0,0.0,0.0,-10.0,42.0,2.0,-2.727888468594756,0,16.25,0.1543560606060606,-0.05646053293112117,0.19201171785730609,0.0,17.900000000000002,20.900000000000002,7,0.02336448598130841,-0.007861635220125786,0.03633217993079585,0.028757420795861986,0.01984126984126984,0.0,0.01904761904761905,0.016260162601626018,0.00992063492063492,0.015873015873015872,0.18691588785046728,0.024794172776235558
00-0035594,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,23.0,0,0.0,0.0,2.0,0.10105366277275607,0,3,3,11.0,0,0.0,0.0,1.0,10.0,0.0,-0.8533709939802065,0,11.0,0.125,0.007142857142857143,0.1925,0.0,3.4000000000000004,6.3999999999999995,4,0.02459016393442623,0.0011467889908256881,0.026737967914438502,0.037802677094299894,0.01824212271973466,0.0,0.0,0.0,0.00912106135986733,0.014593698175787729,0.09016393442622951,0.027823667507173286
00-0035602,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,31.0,0,0.0,0.0,21.0,10.0,2.0,1.0225745011121035,0,1.4761904761904763,0.08108108108108109,0.11475409836065574,0.20194949047408065,0.0,3.1,6.1,1,0.075,0.08823529411764706,0.06896551724137931,0.18308823529411766,0.13656387665198239,0.0,0.18181818181818182,0.16666666666666666,0.06828193832599119,0.10925110132158591,0.775,0.08190118152524167
00-0035628,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,32,143.0,0,0.0,0.0,7.0,3.198504520460256,0,12,19,96.0,0,0.0,0.0,7.0,101.0,3.0,-12.74694028068916,0,-8.173809523809524,0.6850025054009874,-0.026467764158603628,1.0089763231904585,0.0,23.900000000000002,35.9,12,0.049479166666666664,0.0021406727828746177,0.08647260273972603,0.0759312882262997,0.03617181612660136,0.0,0.024193548387096774,0.021739130434782608,0.01808590806330068,0.028937452901281087,0.25,0.038804098750486404
00-0035631,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-4.0,0,0.0,0.0,0.0,-1.4794510941719636,0,20,22,109.0,1,1.0,0.0,34.0,81.0,8.0,4.7640059483237565,0,18.67738095238095,0.587037744346502,0.11891462116695073,0.9637968513366185,0.0,16.5,36.5,11,0.05176470588235294,0.01169993117687543,0.055823569951757405,0.08700700376502976,0.034406565656565656,0.03333333333333333,0.049079754601226995,0.046632124352331605,0.033869949494949494,0.03419191919191919,0.2564705882352941,0.03139460872856135
00-0035639,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,30.0,1,0.0,0.0,34.0,9.0,1.0,0.38846751931123435,0,2.881818181818182,0.3237386908786503,0.18913959131350436,0.6180057502374285,0.0,9.0,15.0,4,0.0784313725490196,0.042131350681536554,0.02601156069364162,0.15135213936875866,0.042796005706134094,0.3333333333333333,0.03333333333333333,0.06060606060606061,0.18806466951973372,0.10090347123157395,0.29411764705882354,0.04845900368288428
00-0035640,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,66,108,992.0,5,2.0,2.0,1481.0,263.0,35.0,24.116524922443762,0,11.017687511519789,3.123593587951298,6.180772163825679,9.011930896604921,0.0,125.2,191.2,15,0.2037735849056604,0.40244565217391304,0.13776846516500785,0.6276168990976211,0.2607781282860147,0.2777777777777778,0.19021739130434784,0.19801980198019803,0.2692779530318963,0.26417805818436735,1.8716981132075472,0.1469458022072612
00-0035644,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,48,64,500.0,1,0.0,0.0,339.0,277.0,25.0,6.513732459180895,0,15.919625507860802,2.036270453594131,1.4116502623069724,4.042560864006077,0.0,56.0,104.0,14,0.12903225806451613,0.1029143897996357,0.15329275041505258,0.27587989893648274,0.1412030499858797,0.058823529411764705,0.14285714285714285,0.13541666666666666,0.1000132896988222,0.12472714587105671,1.0080645161290323,0.0858340761282229
00-0035659,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2.0,0,1.0,1.0,0.0,-6.1823616119800135,0,82,117,1096.0,13,0.0,0.0,1561.0,292.0,56.0,71.7669081860492,0,12.952061113672118,3.9607225638194987,6.732952730412294,10.654150757017854,0.0,185.8,267.8,17,0.22285714285714286,0.39103206412825653,0.15474297827239003,0.6471113655883196,0.2787385554425229,0.4482758620689655,0.2916666666666667,0.31221719457013575,0.3635072087557442,0.31264601676781145,2.0876190476190475,0.16723076346651017
00-0035662,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,15,91.0,0,0.0,0.0,123.0,46.0,5.0,4.157604897452984,0,1.490138592750533,0.37933247753530164,0.5505285328246702,0.9543686892802217,0.0,9.100000000000001,18.1,2,0.189873417721519,0.2739420935412027,0.12742382271468145,0.5039638014152407,0.15689655172413794,0.0,0.16666666666666666,0.14705882352941177,0.07844827586206897,0.12551724137931036,1.1518987341772151,0.0839907192575406
00-0035676,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,67,97,1079.0,7,0.0,0.0,1168.0,353.0,51.0,61.81116601604732,0,12.590755524689822,4.401177992859063,6.588092088375764,11.213431451151628,0.0,149.9,216.9,13,0.313915857605178,0.47058823529411764,0.3093777388255916,0.8473443746430611,0.41563944530046226,0.35,0.4112903225806452,0.4027777777777778,0.3828197226502311,0.4025115562403698,3.4919093851132685,0.18729922973299715
00-0035685,2024,REG,1,1,3.0,1,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1.5191485377727076,0,1.0,0.0,185,775.0,12,2.0,1.0,50.0,-7.8847785938286625,0,36,38,341.0,0,0.0,0.0,-18.0,365.0,16.0,15.918257171709268,0,58.021428571428565,1.269638677144363,-0.03660438600687586,1.8788349455117315,0.0,185.72,221.72,14,0.084070796460177,-0.00600400266844563,0.16735442457588262,0.12130299255550898,0.08861746361746362,0.0,0.08121827411167512,0.06986899563318777,0.04430873180873181,0.0708939708939709,0.754424778761062,0.14851432092811404
00-0035689,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,33,311.0,1,0.0,0.0,316.0,94.0,12.0,10.105993749399204,0,12.856926354629563,1.1066263877476692,1.5084240492511731,2.715836416097325,0.0,37.1,59.1,14,0.07517084282460136,0.08959455628012475,0.049578059071729956,0.18443190926100184,0.08787793161910144,0.037037037037037035,0.07317073170731707,0.06806282722513089,0.06245748432806924,0.07770975270268857,0.7084282460136674,0.0425804778235684
00-0035700,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,301,1329.0,15,4.0,3.0,73.0,-18.315335638095753,0,36,43,342.0,1,0.0,0.0,-41.0,403.0,15.0,3.262844723865509,0,-32.39443056943057,1.5253608276419872,-0.20320463196836908,2.145797999085122,0.0,257.1,293.1,17,0.08977035490605428,-0.00979221399570098,0.20902489626556017,0.12682176116252064,0.08682406702208682,0.03571428571428571,0.08771929824561403,0.08040201005025126,0.06126917636818627,0.0766021107605266,0.7139874739039666,0.1950021955211369
00-0035704,2024,REG,107,181,1071.0,6,5.0,12.0,88.0,4,2,1107.0,611.0,45.0,-42.722446811100696,1,5.72441772228719,0.3260651924544138,18,133.0,2,1.0,0.0,9.0,12.075437067076564,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.14,80.14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16809296081886063
00-0035710,2024,REG,216,341,2070.0,8,7.0,29.0,172.0,4,2,2509.0,944.0,106.0,-33.381812343811916,0,8.60143693917,0.8939496586325822,67,265.0,2,0.0,0.0,26.0,8.926219049462816,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,135.3,135.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18495229242420103
00-0035719,2024,REG,0,0,0.0,0,0.0,1.0,4.0,0,0,0.0,0.0,0.0,-2.089831991296666,0,0.0,0.0,42,136.0,1,0.0,0.0,5.0,-9.080931046010743,0,51,81,670.0,3,0.0,0.0,551.0,421.0,28.0,11.071185742769668,0,21.33358349698626,2.8260119600156735,2.2206014440151223,5.793438950834096,0.0,104.60000000000001,155.6,14,0.1888111888111888,0.15403969807100923,0.25939617991374,0.4064485416735906,0.1864218141346689,0.16666666666666666,0.16766467065868262,0.16756756756756758,0.1765442404006678,0.18247078464106845,1.5617715617715617,0.12978996713544533
00-0035795,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,14.0,0.0,0.0,-2.6777201897348277,0,0.0,0.038461538461538464,0.042682926829268296,0.0875703564727955,0.0,0.0,0.0,1,0.034482758620689655,0.038781163434903045,0.0,0.08274906867895693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035806,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,20,69.0,0,0.0,0.0,4.0,-1.0126937043138207,0,10,12,59.0,1,0.0,0.0,-2.0,72.0,2.0,0.5848384630517103,0,-28.25,0.35782835848579186,0.008554364080617924,0.5427305925851204,0.0,18.8,28.8,9,0.040268456375838924,-0.0009699321047526673,0.07003891050583658,0.05962673887995625,0.03189189189189189,0.08333333333333333,0.02197802197802198,0.02912621359223301,0.05761261261261261,0.04218018018018018,0.19798657718120805,0.04457514316669246
00-0035860,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,55.0,1,0.0,0.0,1.0,2.8642575266421773,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.5,11.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128433084616605
00-0035891,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,44.0,0,0.0,0.0,40.0,13.0,2.0,2.547461475885939,0,1.1,0.08823529411764706,0.11461318051575932,0.21258216753750211,0.0,4.4,6.4,1,0.08823529411764706,0.11461318051575932,0.09090909090909091,0.22404348558907805,0.12121212121212122,0.0,0.14285714285714285,0.11764705882352941,0.06060606060606061,0.09696969696969698,1.2941176470588236,0.060082613593691325
00-0035924,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,22.0,0,0.0,0.0,1.0,0.2046333405887708,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162962962962963
00-0035973,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,39,183.0,1,0.0,0.0,11.0,2.1398683296283707,0,3,11,25.0,0,0.0,0.0,39.0,19.0,2.0,-10.156941917492077,0,4.583333333333333,0.30587180587180585,0.15311989842961926,0.5659916377084423,0.0,26.8,29.8,5,0.06748466257668712,0.03291139240506329,0.026027397260273973,0.1275561077890813,0.016903313049357674,0.0,0.03125,0.02702702702702703,0.008451656524678837,0.013522650439486139,0.15337423312883436,0.056209446204919265
00-0035976,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,37.0,0,0.0,0.0,30.0,9.0,2.0,2.039961123140529,0,3.552941176470588,0.1531781226903178,0.1513673988608124,0.3357243632380454,0.0,3.7,6.7,3,0.04,0.03054989816700611,0.04591836734693878,0.08443991853360489,0.05614567526555387,0.0,0.06060606060606061,0.05263157894736842,0.028072837632776935,0.044916540212443096,0.37,0.025942848292418493
00-0035993,2024,REG,86,133,829.0,3,3.0,15.0,92.0,4,1,1036.0,352.0,45.0,-17.848036515060116,0,4.138657176157176,0.33238065339410416,26,135.0,2,2.0,1.0,10.0,-0.5360116167174378,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,60.66,60.66,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18492774830803
00-0036037,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,11.0,0.0,0.0,-2.6834525330923498,0,0.0,0.02857142857142857,0.03571428571428571,0.06785714285714285,0.0,0.0,0.0,1,0.02631578947368421,0.03343465045592705,0.0,0.06622140457526796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,50,66,548.0,3,2.0,0.0,547.0,212.0,27.0,18.764570713421563,0,19.025279908004944,2.039722934282313,2.154249699481575,4.567559191060572,0.0,72.80000000000001,122.80000000000001,15,0.12941176470588237,0.13247759748123034,0.12825166364186327,0.30009972504380783,0.16382660687593423,0.16666666666666666,0.17763157894736842,0.17647058823529413,0.16524663677130044,0.1643946188340807,1.0745098039215686,0.10435078178110131
